"ID","model_dir","question","correct_answer","model_output"
"15064","checkpoint-4000","what is present?","bone","basilar skull fracture"
"15065","checkpoint-4000","what does this image show?","fixed tissue trachea and arteries surrounded by dense tumor tissue horizontal section","close-up view of skull with large lesion in frontal bone"
"15066","checkpoint-4000","what is present?","joints","female reproductive"
"15067","checkpoint-4000","what is present?","gastrointestinal","female reproductive"
"15068","checkpoint-4000","is megaloblasts pernicious anemia present?","yes","yes"
"15069","checkpoint-4000","is pancreas present?","yes","yes"
"15070","checkpoint-4000","does sectioned slice of the liver cut section of matted mass of lymph nodes show merging capsules and large areas of caseation necrosis?","no","yes"
"15071","checkpoint-4000","is metastatic carcinoma prostate present?","no","yes"
"15072","checkpoint-4000","what is present?","thymus","female reproductive"
"15073","checkpoint-4000","is uterus present?","yes","yes"
"15074","checkpoint-4000","where is this?","nervous","oral"
"15075","checkpoint-4000","is exact cause present?","no","no"
"15076","checkpoint-4000","are cystic hygromas present in the red cells of this asplenic patient?","no","no"
"15077","checkpoint-4000","does this image show adrenal, hemorrhage?","yes","yes"
"15078","checkpoint-4000","is the ascending aorta seen with the heart?","yes","yes"
"15079","checkpoint-4000","does this image show x-ray chest showing mediastinal widening and fuzzy border?","yes","yes"
"15080","checkpoint-4000","is stein leventhal present?","no","no"
"15081","checkpoint-4000","does this image show pancreatic fat necrosis?","yes","yes"
"15082","checkpoint-4000","what is present?","cardiovascular","female reproductive"
"15083","checkpoint-4000","is malignant lymphoma present?","yes","yes"
"15084","checkpoint-4000","is yo present?","no","no"
"15085","checkpoint-4000","what is present?","cardiovascular","cardiovascular"
"15086","checkpoint-4000","is thecoma present?","no","yes"
"15087","checkpoint-4000","are the opened up inner surface of the abdominal aorta best identified with a special stain for fungi, gomory 's methenamine silver gms?","no","yes"
"15088","checkpoint-4000","what is present?","liver","endocrine"
"15089","checkpoint-4000","does this image show leiomyoma, trichrome?","yes","yes"
"15090","checkpoint-4000","is moderate-power view of the plaque superimposed on an atherosclerotic plaque with focal disruption of the fibrous cap, triggering fatal myocardial infarction?","no","no"
"15091","checkpoint-4000","what is present?","lymph node","lymph node"
"15092","checkpoint-4000","what are seen on the left?","the normal gland acini","small clusters of lymphocytes"
"15093","checkpoint-4000","is joints present?","yes","yes"
"15094","checkpoint-4000","what does this image show?","autoimmune hepatitis","hepatobiliary carcinoma"
"15095","checkpoint-4000","what is present?","oral","female reproductive"
"15096","checkpoint-4000","what is made by dystrophin?","a key set of connections","a functional complex"
"15097","checkpoint-4000","is musculoskeletal present?","yes","yes"
"15098","checkpoint-4000","does this image show close-up view well shown fracture line?","yes","yes"
"15099","checkpoint-4000","is leiomyosarcoma present?","no","yes"
"15100","checkpoint-4000","what is external view with capsule removed?","small lesions easily seen","normal kidney"
"15101","checkpoint-4000","is hepatobiliary present?","yes","yes"
"15102","checkpoint-4000","where is this?","lung","urinary"
"15103","checkpoint-4000","is omentum present?","no","yes"
"15104","checkpoint-4000","what is present?","abruption","female reproductive"
"15105","checkpoint-4000","what do liver cells show?","ballooning degeneration and necrosis","increased lipid accumulation"
"15106","checkpoint-4000","what does this image show?","fibrous dysplasia","lung, squamous cell carcinoma"
"15107","checkpoint-4000","is 7182 and 7183 present?","no","no"
"15108","checkpoint-4000","what does this image show?","tuberculosis","lung"
"15109","checkpoint-4000","are inset, bradyzoites present as a pseudocyst, again highlighted by immunohistochemical staining?","yes","yes"
"15110","checkpoint-4000","does this image show right coronary artery, atherosclerosis and acute thrombus?","yes","yes"
"15111","checkpoint-4000","is female reproductive present?","yes","yes"
"15112","checkpoint-4000","what is nodular parenchyma and dense intervening?","tumor tissue very good","normal colon"
"15113","checkpoint-4000","does this specimen from a patient with periventricular leukomalacia contain a central focus of white matter necrosis with a peripheral rim of mineralized axonal processes?","yes","yes"
"15114","checkpoint-4000","what demonstrates an area of increased uptake corresponding to the left inferior parathyroid gland (arrow)?","technetium-99 radionuclide scan","nuclear scan"
"15115","checkpoint-4000","what does this image show?","stomach","colon, adenocarcinoma"
"15116","checkpoint-4000","is there patchy myocardial fibrosis, especially around small blood vessels in the interstitium?","yes","yes"
"15117","checkpoint-4000","what does this image show?","kidney","kidney"
"15118","checkpoint-4000","is section from margin of amoebic ulcer largely extending into soft tissues including the skeletal muscle?","no","no"
"15119","checkpoint-4000","does this image show wrights?","yes","yes"
"15120","checkpoint-4000","does heart show brain, herpes encephalitis, perivascular cuffing?","no","no"
"15121","checkpoint-4000","is metastatic carcinoma lung present?","yes","yes"
"15122","checkpoint-4000","is liver present?","yes","yes"
"15123","checkpoint-4000","is very good example present?","no","no"
"15124","checkpoint-4000","is ulcerative lesion present?","no","yes"
"15125","checkpoint-4000","what are multiple nerve fascicles expanded by?","infiltrating tumor cells","fibrous glial scarring"
"15126","checkpoint-4000","what does this image show?","saphenous vein graft sclerosis","vasculitis"
"15127","checkpoint-4000","is the centre moderate microcytosis and hypochromia?","no","yes"
"15128","checkpoint-4000","does this image show gout?","yes","yes"
"15129","checkpoint-4000","is capillary present?","no","no"
"15130","checkpoint-4000","does lateral view show abdominal aorta, atherosclerosis and fusiform aneurysm?","no","no"
"15131","checkpoint-4000","is amyloidosis present?","no","no"
"15132","checkpoint-4000","does this image show close-up of foramen magnum stenosis due to subluxation of atlas vertebra case 31?","yes","yes"
"15133","checkpoint-4000","why does this image show spinal cord injury?","due to vertebral column trauma","due to vertebral column trauma"
"15134","checkpoint-4000","what is present?","malignant lymphoma","lymph node"
"15135","checkpoint-4000","is nervous present?","yes","yes"
"15136","checkpoint-4000","what is present?","cardiovascular","cardiovascular"
"15137","checkpoint-4000","are view looking down on heads present?","no","yes"
"15138","checkpoint-4000","does this image show close-up view of gangrene?","yes","yes"
"15139","checkpoint-4000","is cardiovascular present?","no","yes"
"15140","checkpoint-4000","is endometritis present?","no","no"
"15141","checkpoint-4000","what is present?","brain","nervous"
"15142","checkpoint-4000","are three tubular adenomas present in this single microscopic field?","yes","no"
"15143","checkpoint-4000","what is present?","meningioma","nervous"
"15144","checkpoint-4000","is natural color present?","no","no"
"15145","checkpoint-4000","how does this image show body?","with extensive ecchymoses and desquamation","opened abdomen with large tumor visible?"
"15146","checkpoint-4000","is silver present?","no","no"
"15147","checkpoint-4000","what is present?","nervous","nervous"
"15148","checkpoint-4000","is peritoneum present?","yes","yes"
"15149","checkpoint-4000","does this image show renal papillary necrosis, diabetes mellitus dm?","yes","yes"
"15150","checkpoint-4000","are extremities present?","extremities","yes"
"15151","checkpoint-4000","what is present?","varices","oral"
"15152","checkpoint-4000","what are also present in the red cells of this asplenic patient?","howell-jolly bodies (small nuclear remnants)","some large inclusions"
"15153","checkpoint-4000","is there large excess of mature and small differentiated lymphocytes?","yes","no"
"15154","checkpoint-4000","what indicated?","source","polydactyly"
"15155","checkpoint-4000","what is present?","hepatobiliary","liver"
"15156","checkpoint-4000","what is present?","fracture","female reproductive"
"15157","checkpoint-4000","is nervous present?","yes","yes"
"15158","checkpoint-4000","is this a case of prostatic carcinoma?","yes","yes"
"15159","checkpoint-4000","does this image show esophogus, varices due to portal hypertension from cirrhosis, hcv?","yes","yes"
"15160","checkpoint-4000","does this image show close-up looks like ivory vertebra of breast carcinoma?","yes","yes"
"15161","checkpoint-4000","what is present?","nervous","nervous"
"15162","checkpoint-4000","is liver present?","yes","yes"
"15163","checkpoint-4000","what does this image show?","liver","normal liver"
"15164","checkpoint-4000","did ml not mention?","no","no"
"15165","checkpoint-4000","what is present?","spleen","liver"
"15166","checkpoint-4000","is nipple duplication present?","no","no"
"15167","checkpoint-4000","is this good yellow color slide present?","no","no"
"15168","checkpoint-4000","what is present?","oral","endocrine"
"15169","checkpoint-4000","a , typhoid ulcers in the small intestine appear characteristically oval with whose long axis parallel to the long axis of the bowel?","their","the intestinal wall"
"15170","checkpoint-4000","is respiratory present?","yes","yes"
"15171","checkpoint-4000","does this image show hilar lymph nodes, nodular sclerosing hodgkins disease?","yes","yes"
"15172","checkpoint-4000","what does this image show?","continuous type","heart"
"15173","checkpoint-4000","what is present?","siamese twins","conjoined twins"
"15174","checkpoint-4000","does pituitary show moderate acute rejection?","no","no"
"15175","checkpoint-4000","does aldehyde fuscin show thrombosed esophageal varices?","no","no"
"15176","checkpoint-4000","what is present?","abdomen","endocrine"
"15177","checkpoint-4000","what is present?","metastatic carcinoma breast","spleen"
"15178","checkpoint-4000","does this image show autoimmune hepatitis?","yes","yes"
"15179","checkpoint-4000","what is present?","cardiovascular","endocrine"
"15180","checkpoint-4000","what is present?","hand","polydactyly"
"15181","checkpoint-4000","what does this image show?","pyogenic granuloma","lung"
"15182","checkpoint-4000","what is present?","hemangioma","liver"
"15183","checkpoint-4000","is gangrene toe in infant present?","no","no"
"15184","checkpoint-4000","what is present?","spleen","liver"
"15185","checkpoint-4000","does this image show pyogenic granuloma?","yes","yes"
"15186","checkpoint-4000","where is this from?","gastrointestinal system","gastrointestinal system"
"15187","checkpoint-4000","what was diagnosis cell sarcoma?","reticulum","yes"
"15188","checkpoint-4000","is one marrow trephine biopsy in aplastic anaemia heavier?","no","no"
"15189","checkpoint-4000","how is excellent multiple lesions sigmoid colon adenocarcinoma 6mo post colon resection with multiple complications?","papillary","good example of lesion size and location"
"15190","checkpoint-4000","what is present?","respiratory","liver"
"15191","checkpoint-4000","what is present?","hematologic","cardiovascular"
"15192","checkpoint-4000","what is present?","gastrointestinal","cardiovascular"
"15193","checkpoint-4000","is the histologic appearance in active takayasu aortitis illustrating destruction and fibrosis of the arterial media associated with mononuclear infiltrates and giant cells?","yes","yes"
"15194","checkpoint-4000","what does this image show?","lung","lung"
"15195","checkpoint-4000","what is present?","gastrointestinal","oral herpes"
"15196","checkpoint-4000","what is present?","siamese twins","endocrine"
"15197","checkpoint-4000","does this image show outstanding example of granuloma with langhans giant cell?","yes","yes"
"15198","checkpoint-4000","is siamese twins present?","no","no"
"15199","checkpoint-4000","what is present?","bone, calvarium","basilar skull fracture"
"15200","checkpoint-4000","is kidney present?","yes","yes"
"15201","checkpoint-4000","is liver present?","yes","yes"
"15202","checkpoint-4000","is an intimal tear seen in the arch?","yes","no"
"15203","checkpoint-4000","what does this image show?","cut surface granulomas faint but there","normal liver"
"15204","checkpoint-4000","is macerated stillborn present?","no","no"
"15205","checkpoint-4000","does this image show neural tube defect, meningomyelocele?","yes","yes"
"15206","checkpoint-4000","what is present?","cardiovascular","vasculature"
"15207","checkpoint-4000","is gastrointestinal present?","yes","yes"
"15208","checkpoint-4000","what is present?","endocrine","female reproductive"
"15209","checkpoint-4000","what does this image show?","x-ray chest showing mediastinal widening and fuzzy border","lung"
"15210","checkpoint-4000","where is this?","skin","oral"
"15211","checkpoint-4000","what is present?","oral","oral"
"15212","checkpoint-4000","what is present?","micrognathia triploid fetus","conjoined twins"
"15213","checkpoint-4000","what does this image show?","normal appendix","kidney"
"15214","checkpoint-4000","is stored iron mobilised in response to increased demand and used for haemoglobin synthesis, thus completing the cycle m = males ; f = females?","yes","yes"
"15215","checkpoint-4000","is angiogram saphenous vein bypass graft present?","yes","yes"
"15216","checkpoint-4000","does this image show kidney, adult polycystic kidney?","yes","yes"
"15217","checkpoint-4000","does embryo-fetus show pancreas, hemochromatosis?","no","no"
"15218","checkpoint-4000","does this image show cystic fibrosis?","yes","yes"
"15219","checkpoint-4000","is vasculature present?","yes","yes"
"15220","checkpoint-4000","is infarct present?","yes","yes"
"15221","checkpoint-4000","is oral present?","yes","yes"
"15222","checkpoint-4000","what is present?","joints","muscle atrophy"
"15223","checkpoint-4000","what does this image show?","esophogus","normal colon"
"15224","checkpoint-4000","is subcapsular hematoma present?","yes","yes"
"15225","checkpoint-4000","what is present?","oral","oral"
"15226","checkpoint-4000","what is present?","endocrine","liver"
"15227","checkpoint-4000","what is large organizing subdural hematoma attached to?","the dura","the tentorium cerebelli"
"15228","checkpoint-4000","is oral present?","yes","yes"
"15229","checkpoint-4000","are extremities present?","yes","yes"
"15230","checkpoint-4000","are renal tubules and glomeruli arranged as lobules with peripheral basaloid cells and pale cells in the centre?","no","yes"
"15231","checkpoint-4000","where is this?","oral","oral"
"15232","checkpoint-4000","is focal hemorrhagic infarction well shown present?","no","yes"
"15233","checkpoint-4000","does the margin of infracted area show haemorrhage?","yes","no"
"15234","checkpoint-4000","does conjoined twins show thyroid, hashimoto 's?","no","no"
"15235","checkpoint-4000","what is present?","hepatobiliary","endocrine"
"15236","checkpoint-4000","is so-called median bar present?","no","no"
"15237","checkpoint-4000","what is due to enzyme leakage after cell death?","the absence of staining","acidolysis"
"15238","checkpoint-4000","what do focal hemorrhages?","not know history","in spleen"
"15239","checkpoint-4000","what is present?","metastatic carcinoma lung","female reproductive"
"15240","checkpoint-4000","what does this image show?","outstanding example of a tubercular granuloma same as in slide seen at low classical granuloma with langhans giant cell","lung, sarcoidosis"
"15241","checkpoint-4000","is plasma cell present?","no","no"
"15242","checkpoint-4000","is spleen present?","yes","yes"
"15243","checkpoint-4000","what is present?","oral","oral"
"15244","checkpoint-4000","is another fiber other frame present?","no","no"
"15245","checkpoint-4000","does autopsy show spleen, congestion in a patient with disseminated intravascular coagulation and alpha-1 antitrypsin deficiency?","no","yes"
"15246","checkpoint-4000","are immunoglobulin deposits confined to superficial layers of the epidermis?","yes","no"
"15247","checkpoint-4000","is side present?","no","no"
"15248","checkpoint-4000","what confirms the presence of surface antigen (brown)?","immunostaining with a specific antibody","immunostaining"
"15249","checkpoint-4000","do no tissue recognizable as ovary stain?","no","no"
"15250","checkpoint-4000","what is present?","hematologic","liver"
"15251","checkpoint-4000","what is present?","adrenal","female reproductive"
"15252","checkpoint-4000","what is collection of proliferating foam macrophages in the dermis with?","a clear subepidermal zone","a few neutrophils"
"15253","checkpoint-4000","what is present?","abdomen","female reproductive"
"15254","checkpoint-4000","what is present?","gastrointestinal","gastrointestinal"
"15255","checkpoint-4000","what does normal skeletal muscle tissue have?","relatively uniform polygonal myofibers with peripherally placed nuclei that are tightly packed together into fascicles separated by scant connective tissue","a well-organized structure"
"15256","checkpoint-4000","what is ommon stains used for?","demonstration of microbes","to identify the presence of fungal elements"
"15257","checkpoint-4000","what is the cellular exudates in the alveolar lumina lying separated from by a clear space?","septal walls","a few"
"15258","checkpoint-4000","what is present?","vasculature","vasculature"
"15259","checkpoint-4000","does this image show adenomatoid odontogenic tumor?","yes","yes"
"15260","checkpoint-4000","is pancreas present?","yes","yes"
"15261","checkpoint-4000","what is present?","vasculature","cardiovascular"
"15262","checkpoint-4000","is an opened peritoneal cavity cause by fibrous band strangulation present?","no","no"
"15263","checkpoint-4000","what is present with open spine?","anencephaly","cordotomy"
"15264","checkpoint-4000","is urinary present?","yes","yes"
"15265","checkpoint-4000","what does this image show?","thermal burned skin","skin"
"15266","checkpoint-4000","is the granuloma composed of epithelioid cells with sparse langhans ' giant cells and lymphocytes?","yes","yes"
"15267","checkpoint-4000","does alpha smooth muscle actin immunohistochemical show incisive canal cyst nasopalatien duct cyst?","no","no"
"15268","checkpoint-4000","what are prominent?","hemorrhage and necrosis","lymphocytes"
"15269","checkpoint-4000","is disease limited to the mucosa?","yes","no"
"15270","checkpoint-4000","what does this image show?","mild acute rejection","liver"
"15271","checkpoint-4000","does this image show gms illustrates organisms granulomatous prostatitis case of aids?","yes","yes"
"15272","checkpoint-4000","what is present?","cardiovascular","female reproductive"
"15273","checkpoint-4000","does med excellent example of epidermal separation gross of this lesion show fixed tissue good example small kidney?","no","no"
"15274","checkpoint-4000","what is present?","hepatobiliary","liver"
"15275","checkpoint-4000","is adenocarcinoma present?","no","yes"
"15276","checkpoint-4000","does this image show normal liver?","yes","no"
"15277","checkpoint-4000","what is present?","cardiovascular","female reproductive"
"15278","checkpoint-4000","is basilar skull fracture present?","yes","yes"
"15279","checkpoint-4000","does angiogram saphenous vein bypass graft show frontal section with large patch of central infarction well seen?","no","no"
"15280","checkpoint-4000","where does this part belong to?","female reproductive system","female reproductive system"
"15281","checkpoint-4000","are extremities present?","yes","yes"
"15282","checkpoint-4000","what is present?","thymus","female reproductive"
"15283","checkpoint-4000","what does this image show?","excellent multiple lesions sigmoid colon papillary adenocarcinoma 6mo post colon resection with multiple complications","close-up view of vertebral bodies with multiple fractures and compression fractures due to osteoporosis and trauma"
"15284","checkpoint-4000","what is present?","hepatobiliary","endocrine"
"15285","checkpoint-4000","is this lesion present?","no","no"
"15286","checkpoint-4000","is bladder present?","yes","yes"
"15287","checkpoint-4000","what does this image show?","stomach","colon, polyps"
"15288","checkpoint-4000","is chronic myelogenous leukemia present?","no","yes"
"15289","checkpoint-4000","is liver present?","yes","yes"
"15290","checkpoint-4000","is respiratory present?","yes","yes"
"15291","checkpoint-4000","where is this?","skin","abdomen"
"15292","checkpoint-4000","what shows congophilia as seen by red-pink colour?","congo staining colour","the tumour cells"
"15293","checkpoint-4000","does the corresponding area show apple-green birefringence?","yes","yes"
"15294","checkpoint-4000","what does this image show?","dens invaginatus","heart"
"15295","checkpoint-4000","where is this?","heart","lung"
"15296","checkpoint-4000","what does this image show?","normal lung","lung"
"15297","checkpoint-4000","what is present?","burkitts lymphoma","endocrine"
"15298","checkpoint-4000","what taken during life large lesion?","a photo","close-up view of lesion"
"15299","checkpoint-4000","how does the thyroid parenchyma contain a dense lymphocytic infiltrate?","with germinal centers","with central necrosis"
"15300","checkpoint-4000","is syndactyly present?","no","no"
"15301","checkpoint-4000","does sickle cell disease show cellular detail well shown?","no","no"
"15302","checkpoint-4000","what stain preparation of sputum from a patient with pneumonia?","gram","gram stain"
"15303","checkpoint-4000","does medial aspect show brain, cryptococcal meningitis?","no","no"
"15304","checkpoint-4000","what is present?","larynx","female reproductive"
"15305","checkpoint-4000","what does this image show?","thrombus in leg vein with early organization","muscle atrophy due to disuse"
"15306","checkpoint-4000","where is this from?","female reproductive system","female reproductive system"
"15307","checkpoint-4000","does this image show spleen with three accessories 32yobf left isomerism and complex congenital heart disease?","yes","yes"
"15308","checkpoint-4000","does this image show heart, acute myocardial infarction, anterior wall?","yes","yes"
"15309","checkpoint-4000","what is present?","endocrine","liver"
"15310","checkpoint-4000","what is present?","lung","lung"
"15311","checkpoint-4000","what is present?","respiratory","endocrine"
"15312","checkpoint-4000","what does this image show?","primary biliary cirrhosis","liver"
"15313","checkpoint-4000","does heel ulcer show leiomyoma?","no","no"
"15314","checkpoint-4000","does endometrioid type, grade 3, have a predominantly solid growth pattern?","yes","no"
"15315","checkpoint-4000","is bone marrow present?","yes","yes"
"15316","checkpoint-4000","what is present?","metastatic neuroblastoma","cardiovascular"
"15317","checkpoint-4000","what does this image adrenal?","both adrenals external views focal hemorrhages do not know history looks like placental abruption","show adrenal, hemorrhage?"
"15318","checkpoint-4000","does this image show lung, hemorrhagic bronchopneumonia, wilson 's disease?","yes","yes"
"15319","checkpoint-4000","does this image show ductopenia?","yes","yes"
"15320","checkpoint-4000","does this image show cellular detail well shown?","yes","yes"
"15321","checkpoint-4000","does this image show sectioned spleen showing lesion very well?","yes","yes"
"15322","checkpoint-4000","is lymph node present?","yes","yes"
"15323","checkpoint-4000","why does this image show close-up view of infarcts?","due to nonbacterial endocarditis 88yom with body burns","due to thrombosis of splenic artery"
"15324","checkpoint-4000","what does this image show?","endothelium with myelin bodies precipitated lipid in interstitial space","heart"
"15325","checkpoint-4000","what are and?","additional micros","oral"
"15326","checkpoint-4000","what is present?","gastrointestinal","gastrointestinal"
"15327","checkpoint-4000","what is present?","cardiovascular","cardiovascular"
"15328","checkpoint-4000","what does this image show?","parathyroid hyperplasia","opened peritoneum with large tumor in mesentery and close-up view of tumor with tumor capsule and tumor capsule?"
"15329","checkpoint-4000","does this image show pancreatic fat necrosis?","yes","yes"
"15330","checkpoint-4000","what does this image show?","nicotine stomatitis","oral ulceration due to herpes simplex virus infection"
"15331","checkpoint-4000","what does this image show?","cirrhosis","lung"
"15332","checkpoint-4000","does exostosis show skin, kaposis 's sarcoma?","no","no"
"15333","checkpoint-4000","what indicate foci of hepatocytes undergoing necrosis in this pas-d-stained biopsy from a patient with acute hepatitis b?","clusters of pigmented hepatocytes with eosinophilic cytoplasm","the presence of a few lymphocytes"
"15334","checkpoint-4000","is bone, mandible present?","yes","yes"
"15335","checkpoint-4000","what are there lined by endothelial cells and surrounded by nests and masses of glomus cells?","blood-filled vascular channels","small blood vessels"
"15336","checkpoint-4000","what does this image show?","sarcoidosis","lung, cryptococcal pneumonia"
"15337","checkpoint-4000","does this image show excellent great toe lesion?","yes","yes"
"15338","checkpoint-4000","is the wall of the artery highly variable?","no","no"
"15339","checkpoint-4000","what is present?","gastrointestinal","gastrointestinal"
"15340","checkpoint-4000","what shows close-up supernumerary digit?","no","hand with 5 digits"
"15341","checkpoint-4000","what does this image show?","pancreatic fat necrosis","thyroid"
"15342","checkpoint-4000","what is present?","stein leventhal","female reproductive"
"15343","checkpoint-4000","is supernumerary digits present?","no","no"
"15344","checkpoint-4000","what is present?","cardiovascular","liver"
"15345","checkpoint-4000","is sickle cell disease present?","no","yes"
"15346","checkpoint-4000","does meningitis acute show lung, pneumocystis pneumonia?","no","no"
"15347","checkpoint-4000","is the particle denoted for the frequency of valvular involvement?","no","no"
"15348","checkpoint-4000","is gastrointestinal present?","yes","yes"
"15349","checkpoint-4000","is respiratory present?","yes","yes"
"15350","checkpoint-4000","is atherosclerosis present?","no","yes"
"15351","checkpoint-4000","what does this image show?","section through mediastinal structure showing tumor about aorta and pulmonary arteries","opened uterus with large myoma and hemorrhage into uterine cavity"
"15352","checkpoint-4000","is bread-loaf slices into prostate gland photographed close-up showing nodular parenchyma and dense intervening tumor tissue very good?","yes","no"
"15353","checkpoint-4000","does this image show peripheral giant cell lesion?","yes","yes"
"15354","checkpoint-4000","is oral present?","yes","yes"
"15355","checkpoint-4000","what is whole body after autopsy with covered incision very good representation of mongoloid facies and one hand opened quite good example?","opened to show simian crease","conjoined twins"
"15356","checkpoint-4000","what is present?","sarcoidosis","spleen"
"15357","checkpoint-4000","what does this image show?","lung","lung"
"15358","checkpoint-4000","what is present?","female reproductive","female reproductive system"
"15359","checkpoint-4000","does papillary adenoma show x-ray sella?","no","no"
"15360","checkpoint-4000","does pituitary show child has polycystic disease?","no","no"
"15361","checkpoint-4000","what is present?","feet","skin"
"15362","checkpoint-4000","is traumatic rupture present?","yes","yes"
"15363","checkpoint-4000","what is present?","mixed mesodermal tumor","endocrine"
"15364","checkpoint-4000","where is this area in the body?","breast","breast"
"15365","checkpoint-4000","is surface of nodes seen externally in slide present?","no","no"
"15366","checkpoint-4000","do paler trabeculae consist of uncalcified osteoid?","yes","yes"
"15367","checkpoint-4000","how do colon biopsy , mycobacterium avium-intracellularae , stain?","acid","with silver stain"
"15368","checkpoint-4000","is meningitis acute present?","no","no"
"15369","checkpoint-4000","how does this image show section through mediastinum to show tumor?","surrounding vessels","with tumor in mediastinum"
"15370","checkpoint-4000","what is present?","gastrointestinal","gastrointestinal"
"15371","checkpoint-4000","is hematologic present?","yes","yes"
"15372","checkpoint-4000","what does the tumour show?","a thin capsule and underlying lobules of mature adipose cells separated by delicate fibrous septa","fatty change and fibrosis"
"15373","checkpoint-4000","is bone marrow present?","yes","yes"
"15374","checkpoint-4000","does this image show cross sections showing apparently four arteries and two veins?","yes","yes"
"15375","checkpoint-4000","does this image show saggital section which is a very good illustration of this lesion?","yes","yes"
"15376","checkpoint-4000","is hepatobiliary present?","yes","yes"
"15377","checkpoint-4000","does this image show heart, myocardial infarction, surgery to repair interventricular septum rupture?","yes","yes"
"15378","checkpoint-4000","is heart present?","no","no"
"15379","checkpoint-4000","what diagnosed as reticulum cell sarcoma?","granulomata","spleen"
"15380","checkpoint-4000","what shows replacement of almost whole breast with a large circumscribed, greywhite, firm, nodular mass having slit-like, compressed cystic areas and areas of haemorrhage?","simple mastectomy specimen","the upper part of the breast"
"15381","checkpoint-4000","is respiratory present?","yes","yes"
"15382","checkpoint-4000","is low-power view of a cross section of a skin blister showing the epidermis stain for myelin showing irregular, poorly defined areas of demyelination, which become confluent in places?","no","no"
"15383","checkpoint-4000","what does the cyst wall show?","palisade layer of histiocytes","fibrous connective tissue and inflammatory cells"
"15384","checkpoint-4000","is adp surrounded by palisades of macrophages and plasma cells marginated peripherally by fibroblasts?","no","no"
"15385","checkpoint-4000","what is disease limited to?","the mucosa","oral cavity"
"15386","checkpoint-4000","is focal hemorrhagic infarction well shown present?","no","no"
"15387","checkpoint-4000","is gastrointestinal present?","yes","yes"
"15388","checkpoint-4000","does this image show thrombosed esophageal varices?","yes","yes"
"15389","checkpoint-4000","where is this?","nervous","urinary"
"15390","checkpoint-4000","does this image show granulomas?","yes","yes"
"15391","checkpoint-4000","does this image show normal breast?","yes","no"
"15392","checkpoint-4000","where is this area in the body?","breast","heart"
"15393","checkpoint-4000","does this image show polyarteritis nodosa, liver arteriogram?","yes","yes"
"15394","checkpoint-4000","does myocardial infarct show pancreatic fat necrosis?","no","no"
"15395","checkpoint-4000","what does this image show?","neural tube defect","kidney"
"15396","checkpoint-4000","where does this belong to?","female reproductive system","female reproductive system"
"15397","checkpoint-4000","is abdomen present?","yes","yes"
"15398","checkpoint-4000","does artery show periaortic nodes with metastatic carcinoma aorta shows good atherosclerotic plaques?","no","no"
"15399","checkpoint-4000","what is present?","liver","liver"
"15400","checkpoint-4000","what is present?","spleen","cardiovascular"
"15401","checkpoint-4000","does this image show typical with reed sternberg cell source?","yes","yes"
"15402","checkpoint-4000","does granuloma show granulomas?","no","no"
"15403","checkpoint-4000","does this image show heart, myocardial infarction free wall, 6 days old, in a patient with diabetes mellitus and hypertension?","yes","yes"
"15404","checkpoint-4000","what is present?","endocrine","endocrine"
"15405","checkpoint-4000","what are seen microscopically?","hemorrhage and contraction bands","lymphocytes and neutrophils"
"15406","checkpoint-4000","what is present?","abdomen","female reproductive system"
"15407","checkpoint-4000","does this image show lung, sarcoidosis?","yes","yes"
"15408","checkpoint-4000","what does inset show?","koilocytes and virus-infected keratinocytes containing prominent keratohyaline granules","close-up of the tumor with a few cells having enlarged nuclei"
"15409","checkpoint-4000","where is this from?","vasculature","female reproductive system"
"15410","checkpoint-4000","is periphery grey-white with areas of haemorrhage and necrosis?","no","yes"
"15411","checkpoint-4000","does this image show thyroid, goiter?","yes","yes"
"15412","checkpoint-4000","does this image show actinic keratosis?","yes","yes"
"15413","checkpoint-4000","is the wedge-shaped infarct well-encapsulated with compression of surrounding thyroid parenchyma?","no","no"
"15414","checkpoint-4000","what does this image show?","photo of whole body showing head laterally with no chin","close-up view of head and neck with very short limbs and fingers and toes"
"15415","checkpoint-4000","is hepatobiliary present?","yes","yes"
"15416","checkpoint-4000","does opened muscle show?","no","no"
"15417","checkpoint-4000","where is this from?","gastrointestinal system","female reproductive system"
"15418","checkpoint-4000","what does this image show?","lung","lung"
"15419","checkpoint-4000","does this image show gms granuloma due to pneumocystis aids case?","yes","yes"
"15420","checkpoint-4000","what is present?","gastrointestinal","oral"
"15421","checkpoint-4000","what is present?","spleen","spleen"
"15422","checkpoint-4000","is palmar crease normal present?","yes","no"
"15423","checkpoint-4000","what is present?","liver","liver"
"15424","checkpoint-4000","does larynx show thermal burned skin?","no","no"
"15425","checkpoint-4000","what is present?","hematologic","liver"
"15426","checkpoint-4000","what is present?","hepatobiliary","female reproductive system"
"15427","checkpoint-4000","what is present?","hepatobiliary","liver"
"15428","checkpoint-4000","how is close-up view shown line?","fracture","with opened skull and base of skull"
"15429","checkpoint-4000","is glioma present?","no","no"
"15430","checkpoint-4000","is ameloblastoma present?","yes","yes"
"15431","checkpoint-4000","is gangrene present?","yes","yes"
"15432","checkpoint-4000","what is present?","liver","liver"
"15433","checkpoint-4000","what does this image show?","kidney","kidney"
"15434","checkpoint-4000","what is present?","cardiovascular","cardiovascular"
"15435","checkpoint-4000","is adenocarcinoma present?","yes","yes"
