"ID","model","question","correct_answer","model_output"
"18882","checkpoint-8000","what is composed of haphazardly interconnecting trabeculae of woven bone that are rimmed by prominent osteoblasts?","osteoid osteoma","bone"
"18883","checkpoint-8000","what is present?","thecoma","cardiovascular"
"18884","checkpoint-8000","what is present?","respiratory","cardiovascular"
"18885","checkpoint-8000","is embryo-fetus present?","no","no"
"18886","checkpoint-8000","where is this from?","gastrointestinal system","gastrointestinal"
"18887","checkpoint-8000","did koilocytes and virus-infected keratinocytes contain prominent keratohyaline granules?","yes","yes"
"18888","checkpoint-8000","what is present?","gastrointestinal","gastrointestinal"
"18889","checkpoint-8000","are the parenchymal glands atrophic and replaced by fibrous tissue?","yes","yes"
"18890","checkpoint-8000","does spleen show islands of tumor with nice new bone formation?","no","no"
"18891","checkpoint-8000","what is present?","cardiovascular","skeletal muscle"
"18892","checkpoint-8000","what is present?","muscle","cardiovascular"
"18893","checkpoint-8000","is meningioma present?","yes","yes"
"18894","checkpoint-8000","does intrauterine contraceptive device show stomach primary?","no","no"
"18895","checkpoint-8000","is previous slide from this case a simian crease suspect?","yes","yes"
"18896","checkpoint-8000","what does this image show?","hyaline membrane disease","congenital rubella syndrome"
"18897","checkpoint-8000","is liver present?","yes","yes"
"18898","checkpoint-8000","what is moderate-power view of the plaque shown the figure stained for?","elastin (black)","hematoxylin and eosin"
"18899","checkpoint-8000","does this image show chronic osteomyelitis?","yes","yes"
"18900","checkpoint-8000","does this image show wide fetal zone 2 days old?","yes","no"
"18901","checkpoint-8000","is this typical thecoma with yellow foci quite obvious?","yes","yes"
"18902","checkpoint-8000","what does this image show?","rabies","gastrointestinal"
"18903","checkpoint-8000","where is this?","lung","heart"
"18904","checkpoint-8000","is pituitary present?","yes","no"
"18905","checkpoint-8000","does cysticercosis show sle iv, ana staining, kappa, 10x?","no","no"
"18906","checkpoint-8000","what is present?","hematologic","spleen"
"18907","checkpoint-8000","where is this?","lung","heart"
"18908","checkpoint-8000","does this image show adenomatoid odontogenic tumor?","yes","yes"
"18909","checkpoint-8000","what is present?","spleen","cardiovascular"
"18910","checkpoint-8000","what is present?","female reproductive","gastrointestinal"
"18911","checkpoint-8000","what is present in another hepatocyte?","a mallory-denk body","a large, round, basophilic inclusion body"
"18912","checkpoint-8000","where is this from?","vasculature","heart"
"18913","checkpoint-8000","what is present?","uterus","endocrine"
"18914","checkpoint-8000","what are there?","blood-filled vascular channels","pancreatic ducts"
"18915","checkpoint-8000","is intraductal papillomatosis present?","no","no"
"18916","checkpoint-8000","does abdomen show brain, breast cancer metastasis to meninges?","no","no"
"18917","checkpoint-8000","does this image show normal appendix?","yes","no"
"18918","checkpoint-8000","what is present?","mixed mesodermal tumor","endocrine"
"18919","checkpoint-8000","what does this image show?","external view case of situs ambiguous partial left isomerism","renal tuberculosis"
"18920","checkpoint-8000","where is this area in the body?","abdomen","abdomen"
"18921","checkpoint-8000","what is the infiltrate in the lumina composed of?","ineutrophils and macrophages","lymphocytes"
"18922","checkpoint-8000","what is iron stored as?","ferritin and haemosiderin","haemoglobin"
"18923","checkpoint-8000","is slide present?","no","yes"
"18924","checkpoint-8000","is gastrointestinal present?","yes","yes"
"18925","checkpoint-8000","do histologic features include mucin-filled signet-ring cells and richly cellular proliferation of the ovarian stroma?","yes","yes"
"18926","checkpoint-8000","how is good example of poorly differentiated infiltrating carcinoma?","ductal","this is an example of poorly differentiated infiltrating carcinoma"
"18927","checkpoint-8000","is pancreas present?","yes","yes"
"18928","checkpoint-8000","is hepatobiliary present?","yes","yes"
"18929","checkpoint-8000","does artery show saphenous vein graft anastamosis in aorta?","no","no"
"18930","checkpoint-8000","where is this?","oral","oral"
"18931","checkpoint-8000","what is present?","capillary","hematopoietic tissue"
"18932","checkpoint-8000","what aspirate shows micronormoblastic erythropoiesis?","examination of bone marrow","this"
"18933","checkpoint-8000","what is present?","endocrine","gastrointestinal"
"18934","checkpoint-8000","where is this?","oral","mouth"
"18935","checkpoint-8000","are the areas of white chalky deposits somewhat variable in size?","no","yes"
"18936","checkpoint-8000","is basilar skull fracture present?","yes","yes"
"18937","checkpoint-8000","does another fiber other frame show colon biopsy, mycobacterium avium-intracellularae?","no","no"
"18938","checkpoint-8000","what does this image show?","moderate acute rejection","this image shows a section of a human brain with glioblastoma multiforme"
"18939","checkpoint-8000","is granulomata diagnosed as reticulum cell sarcoma?","yes","no"
"18940","checkpoint-8000","what does this image show?","ruptured saccular aneurysm right middle cerebral artery","plant"
"18941","checkpoint-8000","what does this image show?","near if not natural color saggital sections very good example of many myeloma lesions","bone"
"18942","checkpoint-8000","what is present?","adrenal","gastrointestinal"
"18943","checkpoint-8000","is uterus present?","no","yes"
"18944","checkpoint-8000","what is present?","liver","gastrointestinal"
"18945","checkpoint-8000","what show ballooning degeneration and necrosis with some containing mallory 's hyalin inbox?","liver cells","some contain mallory's hyalin inbox"
"18946","checkpoint-8000","where is this?","skin","hand"
"18947","checkpoint-8000","how is acute viral hepatitis characterized?","by predominantly lymphocytic infiltrate","by inflammation of liver cells with focal necrosis and lymphocytic infiltration"
"18948","checkpoint-8000","where does this belong to?","endocrine system","gastrointestinal"
"18949","checkpoint-8000","is atherosclerosis present?","yes","yes"
"18950","checkpoint-8000","where is this?","urinary","heart"
"18951","checkpoint-8000","what is?","lateral view","the left humerus"
"18952","checkpoint-8000","does retroperitoneum show lymph nodes, nodular sclerosing hodgkins disease?","no","no"
"18953","checkpoint-8000","what is present?","hematologic","spleen"
"18954","checkpoint-8000","does this image show papilloma?","yes","yes"
"18955","checkpoint-8000","what is present?","hematologic","hematological"
"18956","checkpoint-8000","what does this image show?","view from dorsum of foot which has at least 9 toes","a hand with lesions of leprosy"
"18957","checkpoint-8000","what shows good atherosclerotic plaques?","periaortic nodes with metastatic carcinoma aorta","this"
"18958","checkpoint-8000","does this image show parathyroid hyperplasia?","yes","yes"
"18959","checkpoint-8000","does very good example show chagas disease, acute, trypanasoma cruzi?","no","yes"
"18960","checkpoint-8000","where does this belong to?","female reproductive system","uterus"
"18961","checkpoint-8000","does exact cause show autoimmune hepatitis?","no","no"
"18962","checkpoint-8000","does histoplasmosis show lung, emphysema in a chronic smoker?","no","no"
"18963","checkpoint-8000","what photographed close-up showing nodular parenchyma and dense intervening tumor tissue very good?","bread-loaf slices into prostate gland","yes"
"18964","checkpoint-8000","does the congested portion of the ileum confirm the presence of surface antigen brown?","no","yes"
"18965","checkpoint-8000","what is effaced?","normal base to surface maturation of epidermal layers","epithelium"
"18966","checkpoint-8000","what is present?","liver","gallstones"
"18967","checkpoint-8000","do histopathologic features of condyloma acuminatum include acanthosis, hyperkeratosis, and cytoplasmic vacuolization?","yes","yes"
"18968","checkpoint-8000","does this image show normal pancreas?","yes","no"
"18969","checkpoint-8000","is hemochromatosis present?","no","no"
"18970","checkpoint-8000","is granulosa cell tumor present?","no","yes"
"18971","checkpoint-8000","is female reproductive present?","yes","yes"
"18972","checkpoint-8000","what is present?","papillary astrocytoma","skeletal muscle"
"18973","checkpoint-8000","does close-up look like ivory vertebra of breast carcinoma?","yes","no"
"18974","checkpoint-8000","is natural color present?","no","no"
"18975","checkpoint-8000","where is this part in?","spleen","heart"
"18976","checkpoint-8000","does lymphangiomatosis show thyroid, goiter?","no","no"
"18977","checkpoint-8000","is female reproductive present?","yes","yes"
"18978","checkpoint-8000","what does this image show?","stomach","gastrointestinal"
"18979","checkpoint-8000","what does this image show?","prosthetic mitral valve","oral"
"18980","checkpoint-8000","what is present?","lymph node","cardiovascular"
"18981","checkpoint-8000","is there an intimal tear in the aortic wall extending proximally upto aortic valve dissecting the media which contains clotted blood?","yes","yes"
"18982","checkpoint-8000","is petechial and purpuric hemorrhages present?","yes","yes"
"18983","checkpoint-8000","what is present?","gangrene","hand"
"18984","checkpoint-8000","is abdomen present?","yes","yes"
"18985","checkpoint-8000","is soft tissue present?","yes","yes"
"18986","checkpoint-8000","does this image show lung fibrosis, scleroderma?","yes","yes"
"18987","checkpoint-8000","does this image show epithelial component like intestine?","yes","yes"
"18988","checkpoint-8000","what is present?","eosinophilic adenoma","spleen"
"18989","checkpoint-8000","what is present?","lymph node","spleen"
"18990","checkpoint-8000","is cytomegalovirus present?","yes","yes"
"18991","checkpoint-8000","is case of peritonitis slide present?","no","no"
"18992","checkpoint-8000","what is present?","female reproductive","uterus"
"18993","checkpoint-8000","is there calcification exclusively in the tunica media unassociated with any significant inflammation?","yes","yes"
"18994","checkpoint-8000","what is various types of epithelial cells seen in?","normal pap smear","this image"
"18995","checkpoint-8000","how does sectioned surface of the lung show replacement of slaty-grey spongy parenchyma?","with multiple","with fibrous tissue and scattered small granulomas containing caseous material"
"18996","checkpoint-8000","does the technetium-99 radionuclide scan demonstrate an area of increased uptake corresponding to the left inferior parathyroid gland arrow?","yes","yes"
"18997","checkpoint-8000","where is this?","heart","heart"
"18998","checkpoint-8000","is hepatobiliary present?","yes","yes"
"18999","checkpoint-8000","what is present?","hepatobiliary","gastrointestinal"
"19000","checkpoint-8000","are hours present?","no","yes"
"19001","checkpoint-8000","is carcinomatosis present?","no","yes"
"19002","checkpoint-8000","is chloramphenicol toxicity present?","no","yes"
"19003","checkpoint-8000","is horseshoe kidney present?","no","yes"
"19004","checkpoint-8000","what is present?","endocrine","gastrointestinal"
"19005","checkpoint-8000","is respiratory present?","yes","yes"
"19006","checkpoint-8000","is pituitary present?","no","no"
"19007","checkpoint-8000","what is also identified?","cells have wavy nuclei and a residual nerve fibre","the presence of a tumor"
"19008","checkpoint-8000","what is present?","cardiovascular","endocrine"
"19009","checkpoint-8000","what does this image show?","good example of veins filled with blood","gastrointestinal"
"19010","checkpoint-8000","is metastatic carcinoma present?","yes","yes"
"19011","checkpoint-8000","does this image show heart, myocardial infarction, surgery to repair interventricular septum rupture?","yes","yes"
"19012","checkpoint-8000","what is present?","bone","cardiovascular"
"19013","checkpoint-8000","what is present?","hematologic","surgical specimen of liver"
"19014","checkpoint-8000","is hematologic present?","yes","yes"
"19015","checkpoint-8000","does this image show multiple metastatic appearing lesions diagnosed reticulum cell sarcoma?","yes","yes"
"19016","checkpoint-8000","does yo show primodial cyst?","no","no"
"19017","checkpoint-8000","is oral present?","yes","yes"
"19018","checkpoint-8000","what does this image show?","liver","heart"
"19019","checkpoint-8000","does this image show good abdominal stria?","yes","yes"
"19020","checkpoint-8000","are the pattern of staining of anti-centromere antibodies prominent?","no","no"
"19021","checkpoint-8000","does this image show breast, fibroadenoma?","yes","yes"
"19022","checkpoint-8000","is adenocarcinoma present?","no","no"
"19023","checkpoint-8000","does amyloid angiopathy r. endocrine show lung, mycobacterium tuberculosis, granulomas and giant cells?","no","no"
"19024","checkpoint-8000","is cardiovascular present?","yes","yes"
"19025","checkpoint-8000","what does this image show?","polyarteritis nodosa","chest x-ray of a patient with pulmonary sarcoidosis"
"19026","checkpoint-8000","what is present?","hepatobiliary","lymph nodes"
"19027","checkpoint-8000","where is this?","aorta","heart"
"19028","checkpoint-8000","does nodule show good representation?","no","no"
"19029","checkpoint-8000","what is present?","hand","hand"
"19030","checkpoint-8000","what is present?","kidney","gastrointestinal"
"19031","checkpoint-8000","how is fixed tissue trachea and arteries surrounded by tumor tissue horizontal section?","dense","sectioned"
"19032","checkpoint-8000","does this image show view of prostate bladder ureters and kidneys quite good shows prostate tumor invading floor of bladder causing hydroureter and hydronephrosis?","yes","yes"
"19033","checkpoint-8000","what does the tumour consist of?","small follicles lined by cuboidal epithelium and contain little or no colloid and separated by abundant loose stroma","epithelial cells with focal squamous differentiation"
"19034","checkpoint-8000","is metastatic carcinoma prostate present?","no","yes"
"19035","checkpoint-8000","are electron microscopy expelled?","no","no"
"19036","checkpoint-8000","what does neurofibrom show?","interlacing bundles of spindle-shaped cells separated by mucoid matrix","neurofibroma"
"19037","checkpoint-8000","do granulocytic forms at various stages of differentiation contain mature cells from endodermal, mesodermal, and ectodermal lines?","no","yes"
"19038","checkpoint-8000","is acute peritonitis present?","no","yes"
"19039","checkpoint-8000","how is hepatocyte injury in fatty liver disease associated?","with chronic alcohol use","with steatosis"
"19040","checkpoint-8000","is edema hypopharynx present?","yes","yes"
"19041","checkpoint-8000","what does this image show?","normal lung","heart"
"19042","checkpoint-8000","what is this of prostatic carcinoma?","a case","prostate"
"19043","checkpoint-8000","have the segregation of b cells and t cells in different regions of the lymph node been used in a fish cocktail?","no","no"
"19044","checkpoint-8000","what is present?","colon","gastrointestinal"
"19045","checkpoint-8000","what is dysplasia characterized by?","nuclear and cellular pleomorphism and loss of normal maturation","abnormal cell growth"
"19046","checkpoint-8000","what is present?","liver","cardiovascular"
"19047","checkpoint-8000","is female reproductive present?","yes","yes"
"19048","checkpoint-8000","does this image show lung, mycobacterium tuberculosis, acid fast?","yes","yes"
"19049","checkpoint-8000","is abdomen present?","no","no"
"19050","checkpoint-8000","does this image show stomach primary?","yes","no"
"19051","checkpoint-8000","does opened muscle show dens invaginatus?","no","no"
"19052","checkpoint-8000","what is present?","pituitary","spleen"
"19053","checkpoint-8000","is abdomen present?","no","no"
"19054","checkpoint-8000","what is present?","endocrine","gastrointestinal"
"19055","checkpoint-8000","what does this image show?","prostate","pancreas"
"19056","checkpoint-8000","what is present?","endocrine","gastrointestinal"
"19057","checkpoint-8000","where is this?","oral","gastrointestinal"
"19058","checkpoint-8000","what is present?","ameloblastoma","gastrointestinal"
"19059","checkpoint-8000","what does this image show?","skin","gastrointestinal"
"19060","checkpoint-8000","are extremities present?","yes","yes"
"19061","checkpoint-8000","what is present?","lymph node","endocrine"
"19062","checkpoint-8000","where is this from?","gastrointestinal system","gastrointestinal"
"19063","checkpoint-8000","what is close-up of faceted mixed stones with two showing?","two showing cut surfaces","calcium oxalate crystals"
"19064","checkpoint-8000","what is present?","bone","cardiovascular"
"19065","checkpoint-8000","what does this image show?","fixed tissue trachea and arteries surrounded by dense tumor tissue horizontal section","brain"
"19066","checkpoint-8000","what is present?","joints","cardiovascular"
"19067","checkpoint-8000","what is present?","gastrointestinal","gastrointestinal"
"19068","checkpoint-8000","is megaloblasts pernicious anemia present?","yes","no"
"19069","checkpoint-8000","is pancreas present?","yes","no"
"19070","checkpoint-8000","does sectioned slice of the liver cut section of matted mass of lymph nodes show merging capsules and large areas of caseation necrosis?","no","no"
"19071","checkpoint-8000","is metastatic carcinoma prostate present?","no","yes"
"19072","checkpoint-8000","what is present?","thymus","gastrointestinal"
"19073","checkpoint-8000","is uterus present?","yes","yes"
"19074","checkpoint-8000","where is this?","nervous","spleen"
"19075","checkpoint-8000","is exact cause present?","no","yes"
"19076","checkpoint-8000","are cystic hygromas present in the red cells of this asplenic patient?","no","no"
"19077","checkpoint-8000","does this image show adrenal, hemorrhage?","yes","yes"
"19078","checkpoint-8000","is the ascending aorta seen with the heart?","yes","yes"
"19079","checkpoint-8000","does this image show x-ray chest showing mediastinal widening and fuzzy border?","yes","no"
"19080","checkpoint-8000","is stein leventhal present?","no","no"
"19081","checkpoint-8000","does this image show pancreatic fat necrosis?","yes","yes"
"19082","checkpoint-8000","what is present?","cardiovascular","cardiovascular"
"19083","checkpoint-8000","is malignant lymphoma present?","yes","yes"
"19084","checkpoint-8000","is yo present?","no","yes"
"19085","checkpoint-8000","what is present?","cardiovascular","nervous system"
"19086","checkpoint-8000","is thecoma present?","no","yes"
"19087","checkpoint-8000","are the opened up inner surface of the abdominal aorta best identified with a special stain for fungi, gomory 's methenamine silver gms?","no","no"
"19088","checkpoint-8000","what is present?","liver","lymphocytes"
"19089","checkpoint-8000","does this image show leiomyoma, trichrome?","yes","no"
"19090","checkpoint-8000","is moderate-power view of the plaque superimposed on an atherosclerotic plaque with focal disruption of the fibrous cap, triggering fatal myocardial infarction?","no","no"
"19091","checkpoint-8000","what is present?","lymph node","spleen"
"19092","checkpoint-8000","what are seen on the left?","the normal gland acini","lymph nodes"
"19093","checkpoint-8000","is joints present?","yes","yes"
"19094","checkpoint-8000","what does this image show?","autoimmune hepatitis","pancreas"
"19095","checkpoint-8000","what is present?","oral","gastrointestinal"
"19096","checkpoint-8000","what is made by dystrophin?","a key set of connections","muscle"
"19097","checkpoint-8000","is musculoskeletal present?","yes","yes"
"19098","checkpoint-8000","does this image show close-up view well shown fracture line?","yes","yes"
"19099","checkpoint-8000","is leiomyosarcoma present?","no","no"
"19100","checkpoint-8000","what is external view with capsule removed?","small lesions easily seen","pancreas"
"19101","checkpoint-8000","is hepatobiliary present?","yes","no"
"19102","checkpoint-8000","where is this?","lung","liver"
"19103","checkpoint-8000","is omentum present?","no","no"
"19104","checkpoint-8000","what is present?","abruption","uterus"
"19105","checkpoint-8000","what do liver cells show?","ballooning degeneration and necrosis","steatosis"
"19106","checkpoint-8000","what does this image show?","fibrous dysplasia","this image shows a section of a kidney with glomerular hypercellularity and interstitial fibrosis"
"19107","checkpoint-8000","is 7182 and 7183 present?","no","no"
"19108","checkpoint-8000","what does this image show?","tuberculosis","breast"
"19109","checkpoint-8000","are inset, bradyzoites present as a pseudocyst, again highlighted by immunohistochemical staining?","yes","no"
"19110","checkpoint-8000","does this image show right coronary artery, atherosclerosis and acute thrombus?","yes","yes"
"19111","checkpoint-8000","is female reproductive present?","yes","yes"
"19112","checkpoint-8000","what is nodular parenchyma and dense intervening?","tumor tissue very good","hepatocellular carcinoma"
"19113","checkpoint-8000","does this specimen from a patient with periventricular leukomalacia contain a central focus of white matter necrosis with a peripheral rim of mineralized axonal processes?","yes","yes"
"19114","checkpoint-8000","what demonstrates an area of increased uptake corresponding to the left inferior parathyroid gland (arrow)?","technetium-99 radionuclide scan","the left inferior parathyroid gland (arrow)"
"19115","checkpoint-8000","what does this image show?","stomach","endometrium"
"19116","checkpoint-8000","is there patchy myocardial fibrosis, especially around small blood vessels in the interstitium?","yes","yes"
"19117","checkpoint-8000","what does this image show?","kidney","coronary artery disease"
"19118","checkpoint-8000","is section from margin of amoebic ulcer largely extending into soft tissues including the skeletal muscle?","no","no"
"19119","checkpoint-8000","does this image show wrights?","yes","yes"
"19120","checkpoint-8000","does heart show brain, herpes encephalitis, perivascular cuffing?","no","no"
"19121","checkpoint-8000","is metastatic carcinoma lung present?","yes","yes"
"19122","checkpoint-8000","is liver present?","yes","no"
"19123","checkpoint-8000","is very good example present?","no","yes"
"19124","checkpoint-8000","is ulcerative lesion present?","no","yes"
"19125","checkpoint-8000","what are multiple nerve fascicles expanded by?","infiltrating tumor cells","fibrous tissue"
"19126","checkpoint-8000","what does this image show?","saphenous vein graft sclerosis","coronary artery"
"19127","checkpoint-8000","is the centre moderate microcytosis and hypochromia?","no","yes"
"19128","checkpoint-8000","does this image show gout?","yes","no"
"19129","checkpoint-8000","is capillary present?","no","yes"
"19130","checkpoint-8000","does lateral view show abdominal aorta, atherosclerosis and fusiform aneurysm?","no","no"
"19131","checkpoint-8000","is amyloidosis present?","no","yes"
"19132","checkpoint-8000","does this image show close-up of foramen magnum stenosis due to subluxation of atlas vertebra case 31?","yes","yes"
"19133","checkpoint-8000","why does this image show spinal cord injury?","due to vertebral column trauma","this image shows spinal cord injury"
"19134","checkpoint-8000","what is present?","malignant lymphoma","endocrine"
"19135","checkpoint-8000","is nervous present?","yes","yes"
"19136","checkpoint-8000","what is present?","cardiovascular","cardiovascular"
"19137","checkpoint-8000","are view looking down on heads present?","no","no"
"19138","checkpoint-8000","does this image show close-up view of gangrene?","yes","yes"
"19139","checkpoint-8000","is cardiovascular present?","no","yes"
"19140","checkpoint-8000","is endometritis present?","no","yes"
"19141","checkpoint-8000","what is present?","brain","skeletal muscle"
"19142","checkpoint-8000","are three tubular adenomas present in this single microscopic field?","yes","no"
"19143","checkpoint-8000","what is present?","meningioma","cardiovascular"
"19144","checkpoint-8000","is natural color present?","no","yes"
"19145","checkpoint-8000","how does this image show body?","with extensive ecchymoses and desquamation","of a dead man"
"19146","checkpoint-8000","is silver present?","no","no"
"19147","checkpoint-8000","what is present?","nervous","central nervous system"
"19148","checkpoint-8000","is peritoneum present?","yes","yes"
"19149","checkpoint-8000","does this image show renal papillary necrosis, diabetes mellitus dm?","yes","yes"
"19150","checkpoint-8000","are extremities present?","extremities","yes"
"19151","checkpoint-8000","what is present?","varices","gastrointestinal"
"19152","checkpoint-8000","what are also present in the red cells of this asplenic patient?","howell-jolly bodies (small nuclear remnants)","thrombocytopenia"
"19153","checkpoint-8000","is there large excess of mature and small differentiated lymphocytes?","yes","yes"
"19154","checkpoint-8000","what indicated?","source","cardiovascular"
"19155","checkpoint-8000","what is present?","hepatobiliary","hepatomegaly"
"19156","checkpoint-8000","what is present?","fracture","cardiovascular"
"19157","checkpoint-8000","is nervous present?","yes","yes"
"19158","checkpoint-8000","is this a case of prostatic carcinoma?","yes","yes"
"19159","checkpoint-8000","does this image show esophogus, varices due to portal hypertension from cirrhosis, hcv?","yes","yes"
"19160","checkpoint-8000","does this image show close-up looks like ivory vertebra of breast carcinoma?","yes","no"
"19161","checkpoint-8000","what is present?","nervous","central nervous system"
"19162","checkpoint-8000","is liver present?","yes","yes"
"19163","checkpoint-8000","what does this image show?","liver","hepatomegaly"
"19164","checkpoint-8000","did ml not mention?","no","yes"
"19165","checkpoint-8000","what is present?","spleen","gastrointestinal"
"19166","checkpoint-8000","is nipple duplication present?","no","yes"
"19167","checkpoint-8000","is this good yellow color slide present?","no","yes"
"19168","checkpoint-8000","what is present?","oral","gastrointestinal"
"19169","checkpoint-8000","a , typhoid ulcers in the small intestine appear characteristically oval with whose long axis parallel to the long axis of the bowel?","their","the longitudinal axis of the bowel"
"19170","checkpoint-8000","is respiratory present?","yes","yes"
"19171","checkpoint-8000","does this image show hilar lymph nodes, nodular sclerosing hodgkins disease?","yes","yes"
"19172","checkpoint-8000","what does this image show?","continuous type","bone marrow"
"19173","checkpoint-8000","what is present?","siamese twins","fetus"
"19174","checkpoint-8000","does pituitary show moderate acute rejection?","no","no"
"19175","checkpoint-8000","does aldehyde fuscin show thrombosed esophageal varices?","no","no"
"19176","checkpoint-8000","what is present?","abdomen","gastrointestinal"
"19177","checkpoint-8000","what is present?","metastatic carcinoma breast","gastrointestinal"
"19178","checkpoint-8000","does this image show autoimmune hepatitis?","yes","yes"
"19179","checkpoint-8000","what is present?","cardiovascular","cardiovascular"
"19180","checkpoint-8000","what is present?","hand","hand"
"19181","checkpoint-8000","what does this image show?","pyogenic granuloma","this image shows a section of a kidney with interstitial fibrosis and tubular atrophy due to chronic glomerulonephritis"
"19182","checkpoint-8000","what is present?","hemangioma","gastrointestinal"
"19183","checkpoint-8000","is gangrene toe in infant present?","no","no"
"19184","checkpoint-8000","what is present?","spleen","gastrointestinal"
"19185","checkpoint-8000","does this image show pyogenic granuloma?","yes","yes"
"19186","checkpoint-8000","where is this from?","gastrointestinal system","gastrointestinal"
"19187","checkpoint-8000","what was diagnosis cell sarcoma?","reticulum","cardiovascular"
"19188","checkpoint-8000","is one marrow trephine biopsy in aplastic anaemia heavier?","no","yes"
"19189","checkpoint-8000","how is excellent multiple lesions sigmoid colon adenocarcinoma 6mo post colon resection with multiple complications?","papillary","excellent"
"19190","checkpoint-8000","what is present?","respiratory","cardiovascular"
"19191","checkpoint-8000","what is present?","hematologic","cardiovascular"
"19192","checkpoint-8000","what is present?","gastrointestinal","cardiovascular"
"19193","checkpoint-8000","is the histologic appearance in active takayasu aortitis illustrating destruction and fibrosis of the arterial media associated with mononuclear infiltrates and giant cells?","yes","yes"
"19194","checkpoint-8000","what does this image show?","lung","lung"
"19195","checkpoint-8000","what is present?","gastrointestinal","vagina"
"19196","checkpoint-8000","what is present?","siamese twins","mouth"
"19197","checkpoint-8000","does this image show outstanding example of granuloma with langhans giant cell?","yes","no"
"19198","checkpoint-8000","is siamese twins present?","no","no"
"19199","checkpoint-8000","what is present?","bone, calvarium","cardiovascular"
"19200","checkpoint-8000","is kidney present?","yes","yes"
"19201","checkpoint-8000","is liver present?","yes","no"
"19202","checkpoint-8000","is an intimal tear seen in the arch?","yes","yes"
"19203","checkpoint-8000","what does this image show?","cut surface granulomas faint but there","skin"
"19204","checkpoint-8000","is macerated stillborn present?","no","no"
"19205","checkpoint-8000","does this image show neural tube defect, meningomyelocele?","yes","no"
"19206","checkpoint-8000","what is present?","cardiovascular","cardiovascular"
"19207","checkpoint-8000","is gastrointestinal present?","yes","yes"
"19208","checkpoint-8000","what is present?","endocrine","gastrointestinal"
"19209","checkpoint-8000","what does this image show?","x-ray chest showing mediastinal widening and fuzzy border","chest"
"19210","checkpoint-8000","where is this?","skin","gastrointestinal"
"19211","checkpoint-8000","what is present?","oral","oral"
"19212","checkpoint-8000","what is present?","micrognathia triploid fetus","fetus"
"19213","checkpoint-8000","what does this image show?","normal appendix","oral"
"19214","checkpoint-8000","is stored iron mobilised in response to increased demand and used for haemoglobin synthesis, thus completing the cycle m = males ; f = females?","yes","yes"
"19215","checkpoint-8000","is angiogram saphenous vein bypass graft present?","yes","yes"
"19216","checkpoint-8000","does this image show kidney, adult polycystic kidney?","yes","yes"
"19217","checkpoint-8000","does embryo-fetus show pancreas, hemochromatosis?","no","no"
"19218","checkpoint-8000","does this image show cystic fibrosis?","yes","yes"
"19219","checkpoint-8000","is vasculature present?","yes","no"
"19220","checkpoint-8000","is infarct present?","yes","yes"
"19221","checkpoint-8000","is oral present?","yes","yes"
"19222","checkpoint-8000","what is present?","joints","skin"
"19223","checkpoint-8000","what does this image show?","esophogus","gastrointestinal"
"19224","checkpoint-8000","is subcapsular hematoma present?","yes","yes"
"19225","checkpoint-8000","what is present?","oral","spleen"
"19226","checkpoint-8000","what is present?","endocrine","spleen"
"19227","checkpoint-8000","what is large organizing subdural hematoma attached to?","the dura","the right parietal lobe"
"19228","checkpoint-8000","is oral present?","yes","yes"
"19229","checkpoint-8000","are extremities present?","yes","yes"
"19230","checkpoint-8000","are renal tubules and glomeruli arranged as lobules with peripheral basaloid cells and pale cells in the centre?","no","no"
"19231","checkpoint-8000","where is this?","oral","chest"
"19232","checkpoint-8000","is focal hemorrhagic infarction well shown present?","no","yes"
"19233","checkpoint-8000","does the margin of infracted area show haemorrhage?","yes","no"
"19234","checkpoint-8000","does conjoined twins show thyroid, hashimoto 's?","no","no"
"19235","checkpoint-8000","what is present?","hepatobiliary","lymph nodes"
"19236","checkpoint-8000","is so-called median bar present?","no","no"
"19237","checkpoint-8000","what is due to enzyme leakage after cell death?","the absence of staining","the cellular debris is stained by the acid-fast stain"
"19238","checkpoint-8000","what do focal hemorrhages?","not know history","hemorrhagic cystic change"
"19239","checkpoint-8000","what is present?","metastatic carcinoma lung","gastrointestinal"
"19240","checkpoint-8000","what does this image show?","outstanding example of a tubercular granuloma same as in slide seen at low classical granuloma with langhans giant cell","this image shows a section of a human brain with glioblastoma multiforme"
"19241","checkpoint-8000","is plasma cell present?","no","yes"
"19242","checkpoint-8000","is spleen present?","yes","yes"
"19243","checkpoint-8000","what is present?","oral","oral"
"19244","checkpoint-8000","is another fiber other frame present?","no","no"
"19245","checkpoint-8000","does autopsy show spleen, congestion in a patient with disseminated intravascular coagulation and alpha-1 antitrypsin deficiency?","no","no"
"19246","checkpoint-8000","are immunoglobulin deposits confined to superficial layers of the epidermis?","yes","no"
"19247","checkpoint-8000","is side present?","no","yes"
"19248","checkpoint-8000","what confirms the presence of surface antigen (brown)?","immunostaining with a specific antibody","the immunostaining"
"19249","checkpoint-8000","do no tissue recognizable as ovary stain?","no","no"
"19250","checkpoint-8000","what is present?","hematologic","gastrointestinal"
"19251","checkpoint-8000","what is present?","adrenal","gastrointestinal"
"19252","checkpoint-8000","what is collection of proliferating foam macrophages in the dermis with?","a clear subepidermal zone","chronic inflammation"
"19253","checkpoint-8000","what is present?","abdomen","cardiovascular"
"19254","checkpoint-8000","what is present?","gastrointestinal","gastrointestinal"
